ReportingDate,CCN/LICENSE,FACILITY NAME,COUNTY,TYPE,COMPLIANCE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS
11-23-2020,AH470393393,Bella Vita of Hartland,LIVINGSTON,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH470387116,Brighton Manor,LIVINGSTON,HFA, ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,23-5615,Caretel Inns of Brighton,LIVINGSTON,SNF, ,2.0,92.0,0.0,10.0,3.0,7.0,0.0,0.0
11-23-2020,AL470275345,Constable House Inn,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL470378848,Degas House Inn Brighton,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL470275348,Leighton House Inn Brighton,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235331,MediLodge of Howell,LIVINGSTON,SNF, ,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0
11-23-2020,235330,Medilodge of Livingston,LIVINGSTON,SNF, ,2.0,42.0,0.0,10.0,1.0,17.0,0.0,0.0
11-23-2020,AL470277526,Patti Lewis Care Home,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL470397950,Quality Care Of Howell 2,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,AL470380719,Quality Care of Howell I,LIVINGSTON,AFC, ,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,AL470260177,Sanctuary at Woodland #1,LIVINGSTON,AFC, ,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11-23-2020,AL470261126,Sanctuary at Woodland #2,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH470395495,The Legacy at Howell,LIVINGSTON,HFA, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL470308736,The Lodge Brighton,LIVINGSTON,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH470342721,The Willows at Howell,LIVINGSTON,HFA, ,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,235707,The Willows at Howell ,LIVINGSTON,SNF, ,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0
11-23-2020,AL470378851,Van Gogh House Inn Brighton,LIVINGSTON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235668,Wellbridge of Brighton,LIVINGSTON,SNF, ,0.0,20.0,0.0,6.0,0.0,18.0,0.0,0.0
11-23-2020,235720,Wellbridge of Pinckney ,LIVINGSTON,SNF, ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,235705,Helen Newberry Joy Hospital LTCU,LUCE,SNF, ,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
11-23-2020,AH490394332,Castle Rock Retirement Center,MACKINAC,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL490369294,Cedar Cove Manor,MACKINAC,AFC, ,,1.0,,0.0,,1.0,,0.0
11-23-2020,235041,Mackinac Straits Long Term Care Unit,MACKINAC,SNF, ,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,235609,Advantage Living Center - Armada,MACOMB,SNF, ,5.0,28.0,2.0,3.0,2.0,19.0,0.0,0.0
11-23-2020,235491,Advantage Living Center - Roseville,MACOMB,SNF, ,0.0,73.0,0.0,21.0,1.0,13.0,0.0,1.0
11-23-2020,235509,Advantage Living Center - Warren,MACOMB,SNF, ,0.0,64.0,0.0,38.0,0.0,24.0,0.0,0.0
11-23-2020,AH500397563,American House Roseville,MACOMB,HFA, ,0.0,10.0,0.0,8.0,0.0,4.0,0.0,0.0
11-23-2020,AH500378045,Angelica's Place,MACOMB,HFA, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH500293047,Arden Courts of Sterling Heights,MACOMB,HFA,NOT IN COMPLIANCE,,9.0,,6.0,,5.0,,0.0
11-23-2020,235427,Autumn Woods Residential Health,MACOMB,SNF, ,1.0,84.0,0.0,35.0,1.0,41.0,0.0,0.0
11-23-2020,AH500236755,Beechwood Manor Inc.,MACOMB,HFA, ,,30.0,,10.0,,7.0,,0.0
11-23-2020,AH500387432,Bickford of Shelby,MACOMB,HFA, ,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
11-23-2020,AH500236944,Brookdale Utica AL,MACOMB,HFA,NOT IN COMPLIANCE,,7.0,,0.0,,1.0,,0.0
11-23-2020,AH500236938,Brookdale Utica MC,MACOMB,HFA, ,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH500243182,Church of Christ Assisted Living,MACOMB,HFA, ,0.0,17.0,0.0,6.0,0.0,6.0,0.0,0.0
11-23-2020,235619,Church of Christ Care Center,MACOMB,SNF, ,0.0,92.0,0.0,23.0,0.0,58.0,0.0,0.0
11-23-2020,AL500369821,Cleave,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235405,Clinton Aire Healthcare Center,MACOMB,SNF, ,0.0,19.0,0.0,2.0,1.0,3.0,0.0,0.0
11-23-2020,AH500387884,Clinton Creek Assisted Living & Memory Care,MACOMB,HFA, ,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0
11-23-2020,AL500007242,Dawns Center for Seniors,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235298,Father Murray Nursing Center,MACOMB,SNF, ,0.0,107.0,0.0,23.0,2.0,59.0,0.0,1.0
11-23-2020,AH500397098,Grace Premier Assisted Living,MACOMB,HFA, ,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AH500399165,Hampton Manor of Shelby,MACOMB,HFA, ,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0
11-23-2020,AL500066534,Haven Adult Foster Care Home,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235665,Heartland Healthcare - Sterling Heights,MACOMB,SNF, ,1.0,51.0,0.0,13.0,5.0,22.0,0.0,0.0
11-23-2020,235547,"Lakepointe Senior Care & Rehab Ctr, LLC",MACOMB,SNF, ,0.0,91.0,0.0,27.0,0.0,33.0,0.0,0.0
11-23-2020,AH500387876,Lakeshore Senior Living,MACOMB,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235719,Lakeside Manor Nursing & Rehab Center,MACOMB,SNF, ,1.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0
11-23-2020,AH500367780,Legacy at Orchard Grove,MACOMB,HFA, ,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
11-23-2020,AL500082088,Leisure Manor Residence For Srs,MACOMB,AFC, ,,10.0,,7.0,,7.0,,0.0
11-23-2020,235155,Martha T Berry MCF,MACOMB,SNF, ,0.0,56.0,0.0,24.0,6.0,68.0,0.0,0.0
11-23-2020,AL500007236,Marys Senior Center,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500382677,Meadow Ridge Assisted Living,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500388667,Meadows Assisted Living I,MACOMB,AFC,NOT IN COMPLIANCE,,11.0,,9.0,,7.0,,0.0
11-23-2020,AL500388683,Meadows Assisted Living II,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235486,Medilodge of Richmond,MACOMB,SNF, ,0.0,24.0,0.0,3.0,0.0,22.0,0.0,0.0
11-23-2020,235473,Medilodge of Shoreline,MACOMB,SNF, ,0.0,29.0,0.0,9.0,2.0,11.0,0.0,0.0
11-23-2020,235263,Medilodge of Sterling Heights,MACOMB,SNF, ,0.0,75.0,0.0,16.0,2.0,37.0,0.0,0.0
11-23-2020,AL500067919,Moore AFC Home,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH500386237,My Doctors Inn,MACOMB,HFA, ,0.0,8.0,0.0,8.0,0.0,11.0,0.0,0.0
11-23-2020,AH500394648,Oakleigh of Macomb,MACOMB,HFA, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235721,Orchard Grove Health Campus,MACOMB,SNF, ,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0
11-23-2020,AH500367787,Orchard Grove Health Campus HFA,MACOMB,HFA, ,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
11-23-2020,AL500382675,Pine View Assisted Living,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AH500317073,Pomeroy Living Sterling Assisted,MACOMB,HFA, ,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
11-23-2020,235484,Pomeroy Sterling Skilled Rehab,MACOMB,SNF, ,0.0,59.0,0.0,29.0,0.0,40.0,0.0,1.0
11-23-2020,AL500404616,Prestige Commons I,MACOMB,AFC,NOT IN COMPLIANCE,,9.0,,3.0,,4.0,,0.0
11-23-2020,AL500404617,Prestige Commons II,MACOMB,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL500402687,Randall Residence Of Sterling Heights I,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500402688,Randall Residence Of Sterling Heights II,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500402696,Randall Residence of Sterling Heights III,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500402690,Randall Residence Of Sterling Heights IV,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235710,Regency at Shelby Township,MACOMB,SNF, ,1.0,65.0,0.0,14.0,5.0,34.0,0.0,0.0
11-23-2020,235319,Regency at St Clair Shores,MACOMB,SNF, ,2.0,37.0,0.0,5.0,2.0,21.0,0.0,0.0
11-23-2020,235617,Regency Manor Nursing & Rehab Center,MACOMB,SNF, ,0.0,13.0,0.0,3.0,0.0,4.0,0.0,0.0
11-23-2020,AG500066337,Ridgeway,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH500337370,Rose Senior Living - Clinton Township,MACOMB,HFA, ,0.0,16.0,0.0,7.0,2.0,6.0,0.0,0.0
11-23-2020,235453,Sanctuary at Fraser Villa,MACOMB,SNF, ,0.0,44.0,0.0,9.0,0.0,36.0,0.0,0.0
11-23-2020,AH500236787,Sanctuary at Fraser Villa HFA,MACOMB,HFA, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL500386904,Serenity Village II,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL500386905,Serenity Village III,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235662,Shelby Crossing Health Campus,MACOMB,SNF, ,3.0,24.0,0.0,8.0,4.0,26.0,0.0,0.0
11-23-2020,AH500315083,Shelby Crossing Health Campus HFA,MACOMB,HFA, ,0.0,11.0,0.0,5.0,4.0,18.0,0.0,0.0
11-23-2020,235506,Shelby Nursing Center,MACOMB,SNF, ,3.0,88.0,0.0,13.0,2.0,31.0,0.0,0.0
11-23-2020,235443,Shorepoint Nursing Center,MACOMB,SNF, ,0.0,63.0,0.0,20.0,6.0,38.0,0.0,1.0
11-23-2020,235408,St. Anthony Nursing Healthcare,MACOMB,SNF, ,0.0,87.0,0.0,19.0,0.0,18.0,0.0,0.0
11-23-2020,AH500281087,Sunrise Assisted Living of Shelby Twp.,MACOMB,HFA, ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11-23-2020,AH500236728,The Arbor Inn,MACOMB,HFA, ,0.0,14.0,0.0,4.0,0.0,3.0,0.0,0.0
11-23-2020,AH500315088,The Legacy at Shelby Crossing,MACOMB,HFA, ,0.0,16.0,0.0,6.0,4.0,18.0,0.0,0.0
11-23-2020,38,The Villa At City Center,MACOMB,SNF, ,0.0,59.0,0.0,17.0,0.0,27.0,0.0,0.0
11-23-2020,235528,The Village of East Harbor,MACOMB,SNF, ,0.0,39.0,0.0,7.0,1.0,20.0,0.0,0.0
11-23-2020,AH500236869,The Village of East Harbor HFA,MACOMB,HFA,NOT IN COMPLIANCE,,13.0,,18.0,,9.0,,0.0
11-23-2020,AL500382676,The Villages Community,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500094345,The Young Home,MACOMB,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL500317932,Torrey Pines House of Bread,MACOMB,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH500392805,Town Village Sterling Hgts - The Gem Memory Care,MACOMB,HFA, ,,1.0,,0.0,,3.0,,0.0
11-23-2020,AL500393428,Vista Springs Washington Place - Spring Cove,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL500393430,Vista Springs Washington Place - Spring Harbor,MACOMB,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH500285320,Waltonwood at Lakeside,MACOMB,HFA, ,0.0,17.0,0.0,4.0,0.0,15.0,0.0,0.0
11-23-2020,235259,Warren Woods Health and Rehab Center,MACOMB,SNF, ,0.0,49.0,0.0,24.0,0.0,21.0,0.0,1.0
11-23-2020,235704,WellBridge of Romeo,MACOMB,SNF, ,0.0,2.0,0.0,2.0,1.0,12.0,0.0,0.0
11-23-2020,AH500315395,Windemere Park Assisted Living I,MACOMB,HFA, ,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
11-23-2020,235714,Windemere Park Health and Rehab Center,MACOMB,SNF, ,3.0,21.0,0.0,1.0,0.0,17.0,0.0,0.0
11-23-2020,AL500380140,Woodward's Assisted Living,MACOMB,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL510256121,Green Acres Retirement Living Manistee,MANISTEE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235003,Manistee County Medical Care Facility,MANISTEE,SNF, ,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
11-23-2020,AH520337520,Brookridge Heights Assist,MARQUETTE,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235724,Dj Jacobetti Home For Veterans,MARQUETTE,SNF, ,1.0,9.0,0.0,1.0,2.0,12.0,0.0,0.0
11-23-2020,235554,Eastwood Nursing Center,MARQUETTE,SNF, ,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
11-23-2020,235321,Marquette County Medical Care Facility,MARQUETTE,SNF, ,4.0,15.0,2.0,2.0,6.0,26.0,0.0,0.0
11-23-2020,AH520310674,Mill Creek Memory Care Community,MARQUETTE,HFA, ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235367,Norlite Nursing Center,MARQUETTE,SNF, ,0.0,26.0,0.0,8.0,2.0,14.0,0.0,0.0
11-23-2020,AL520007247,Sundara West Nphc,MARQUETTE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH520364507,"Teal Lake Senior Living Community, Inc",MARQUETTE,HFA, ,,3.0,,0.0,,1.0,,0.0
11-23-2020,235349,The Lighthouse Ishpeming,MARQUETTE,SNF, ,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
11-23-2020,AL530245952,Ludington Woods Specialized Care,MASON,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL530245940,Ludington Woods Supportive Care,MASON,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235358,Medilodge of Ludington,MASON,SNF, ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,235072,Oakview Medical Care Facility,MASON,SNF, ,3.0,23.0,2.0,3.0,2.0,14.0,0.0,0.0
11-23-2020,AL530086068,Willowbrook Care Home,MASON,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235459,Altercare of Big Rapids,MECOSTA,SNF, ,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0
11-23-2020,AL540398499,Evergreen Terrace Assisted Living,MECOSTA,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235312,Mission Point of Big Rapids,MECOSTA,SNF, ,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
11-23-2020,235558,Menominee Health Services,MENOMINEE,SNF, ,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0
11-23-2020,235069,Pinecrest Medical Care Facility,MENOMINEE,SNF, ,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
11-23-2020,235591,Roubal Care & Rehab. Center,MENOMINEE,SNF, ,4.0,5.0,0.0,0.0,7.0,13.0,0.0,0.0
11-23-2020,AL560079773,Applewood Assisted Living,MIDLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235245,Brittany Manor,MIDLAND,SNF, ,1.0,6.0,0.0,1.0,1.0,8.0,0.0,0.0
11-23-2020,AL560079921,Brookdale Midland AL,MIDLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL560079920,Brookdale Midland MC,MIDLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH560360912,Candlestone Assisted Living,MIDLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,2.0,,0.0
11-23-2020,AL560274370,Cascade Senior Living II,MIDLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL560326287,Cascades Senior Living III,MIDLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL560392694,Coleman Fields Assisted Living,MIDLAND,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL560007263,Kindy Care Home,MIDLAND,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,235284,Medilodge of Midland,MIDLAND,SNF, ,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
11-23-2020,AL560390137,Meridian Acres #1,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL560391308,Meridian Acres #2,MIDLAND,AFC, ,,3.0,,0.0,,4.0,,0.0
11-23-2020,AH560278460,Midland Bickford Cottage,MIDLAND,HFA,NOT IN COMPLIANCE,,1.0,,1.0,,0.0,,0.0
11-23-2020,23D2053078,Midland King's Daughters Home,MIDLAND,SNF, ,10.0,10.0,1.0,1.0,6.0,18.0,0.0,0.0
11-23-2020,AH560236854,Midland King's Daughters Home HFA,MIDLAND,HFA,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL560266452,Nottingham Place,MIDLAND,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AL560381643,Olson Manor,MIDLAND,AFC, ,,8.0,,0.0,,5.0,,0.0
11-23-2020,AI560000004,Pinecrest Farms,MIDLAND,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH560387542,Primrose of Midland,MIDLAND,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL560007264,Rhoda's House,MIDLAND,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AH560342673,StoryPoint of Midland,MIDLAND,HFA,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,235608,Stratford Pines ,MIDLAND,SNF, ,0.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0
11-23-2020,2,Autumnwood Of Mcbain,MISSAUKEE,SNF, ,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
11-23-2020,AL570396923,Magnolia Care AFC West,MISSAUKEE,AFC, ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11-23-2020,AL570303169,Maple Ridge Living Center,MISSAUKEE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL570403996,The Ranch Wellness Center,MISSAUKEE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL580015492,Alice Lorraine Care Center,MONROE,AFC, ,0.0,14.0,0.0,5.0,0.0,8.0,0.0,0.0
11-23-2020,AL580382350,Alice Lorraine Care Center - 2,MONROE,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH580356894,Aspen Grove Assisted Living,MONROE,HFA, ,43.0,40.0,1.0,4.0,2.0,16.0,0.0,0.0
11-23-2020,AL580080590,Brookdale Monroe AL (MI),MONROE,AFC, ,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
11-23-2020,AL580080589,Brookdale Monroe MC (MI),MONROE,AFC, ,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
11-23-2020,AL580007271,Elm House,MONROE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AI580000005,Fairview County Infirmary,MONROE,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,235225,Fountain View of Monroe,MONROE,SNF, ,3.0,6.0,0.0,0.0,7.0,17.0,0.0,0.0
11-23-2020,AL580396856,Hampton Manor of Dundee 1,MONROE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL580396858,Hampton Manor of Dundee 2,MONROE,AFC, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL580396859,Hampton Manor of Dundee 3,MONROE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AL580396860,Hampton Manor of Dundee 4,MONROE,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,235644,Hickory Ridge of Temperance,MONROE,SNF, ,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
11-23-2020,235648,IHM Senior Living Community,MONROE,SNF, ,1.0,4.0,0.0,0.0,3.0,22.0,0.0,0.0
11-23-2020,AL580355938,Jackman Lodge,MONROE,AFC,NOT IN COMPLIANCE,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH580402316,McGivney Way,MONROE,HFA, ,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
11-23-2020,235563,Medilodge of Monroe,MONROE,SNF, ,11.0,41.0,3.0,3.0,13.0,46.0,0.0,0.0
11-23-2020,235520,Promedica Monroe Skilled Nursing & Rehab,MONROE,SNF, ,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0
11-23-2020,23-5232,The Oasis at Monroe Rehabilitation & Nur,MONROE,SNF, ,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0
11-23-2020,AH580353904,Vibrant Life Senior Living Sterns Lodge,MONROE,HFA,NOT IN COMPLIANCE,,13.0,,5.0,,6.0,,0.0
11-23-2020,235274,Wellspring Lutheran Services Monroe,MONROE,SNF, ,3.0,3.0,0.0,0.0,5.0,10.0,0.0,0.0
11-23-2020,AL590398548,Golden Life AFC #3,MONTCALM,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AL590279843,Green Acres of Greenville,MONTCALM,AFC, ,,1.0,,0.0,,0.0,,0.0
11-23-2020,AL590337155,Green Acres-Supportive Care,MONTCALM,AFC,NOT IN COMPLIANCE,,,,,,,,
11-23-2020,AG590000026,Greenville Acres Adult Care,MONTCALM,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH590379067,Hathaway Hills Assisted Living,MONTCALM,HFA, ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AH590339564,Lakeview Terrace Assisted,MONTCALM,HFA, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235636,Laurels of Carson City,MONTCALM,SNF, ,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0
11-23-2020,235290,Mission Point of Greenville,MONTCALM,SNF, ,1.0,28.0,0.0,3.0,1.0,12.0,0.0,0.0
11-23-2020,235051,Spectrum Health RNC - Kelsey Hospital,MONTCALM,SNF, ,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
11-23-2020,235143,Spectrum Health RNC - United Hospital,MONTCALM,SNF, ,0.0,16.0,2.0,2.0,3.0,10.0,0.0,0.0
11-23-2020,AL600269136,Hillman's Haven,MONTMORENCY,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,235423,MediLodge of Hillman,MONTMORENCY,SNF, ,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
11-23-2020,AL610304298,Agape Home At Blueberry Fields,MUSKEGON,AFC, ,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11-23-2020,AL610288875,Chestnut Fields Retirement Community,MUSKEGON,AFC, ,,0.0,,0.0,,0.0,,0.0
11-23-2020,AH610299982,Christian Care,MUSKEGON,HFA, ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11-23-2020,AH610236765,Christian Care Assisted Living,MUSKEGON,HFA, ,0.0,29.0,0.0,5.0,0.0,8.0,0.0,0.0
11-23-2020,235656,Christian Care Nursing Center,MUSKEGON,SNF, ,2.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0
11-23-2020,AH610236774,Dayspring Assisted Living Residence,MUSKEGON,HFA, ,0.0,9.0,0.0,3.0,1.0,5.0,0.0,0.0
11-23-2020,AL610395597,Hallstrom Castle Assisted Living,MUSKEGON,AFC, ,,18.0,,3.0,,7.0,,0.0
11-23-2020,235522,Hillcrest Nursing & Rehab Community,MUSKEGON,SNF, ,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
11-23-2020,AH610236822,Hume Home of Muskegon,MUSKEGON,HFA, ,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
11-23-2020,235116,Lake Woods Nursing and Rehabilitation,MUSKEGON,SNF, ,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0
11-23-2020,AH610236856,Northcrest Assisted Living Community,MUSKEGON,HFA, ,0.0,19.0,5.0,5.0,2.0,2.0,0.0,0.0
11-23-2020,235549,Roosevelt Park Nursing Centre,MUSKEGON,SNF, ,0.0,23.0,0.0,6.0,1.0,19.0,0.0,1.0
11-23-2020,235301,Sanctuary at McAuley,MUSKEGON,SNF, ,0.0,58.0,4.0,10.0,9.0,51.0,0.0,0.0
11-23-2020,AL610261127,Sanctuary at the Oaks #1,MUSKEGON,AFC, ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11-23-2020,AL610260125,Sanctuary at the Oaks #2,MUSKEGON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH610255010,Seminole Shores Assisted Living Center,MUSKEGON,HFA, ,0.0,11.0,0.0,6.0,2.0,7.0,0.0,0.0
11-23-2020,235004,SKLD Muskegon,MUSKEGON,SNF, ,4.0,61.0,1.0,18.0,3.0,40.0,0.0,0.0
11-23-2020,235206,SKLD Whitehall,MUSKEGON,SNF, ,4.0,60.0,3.0,6.0,3.0,55.0,0.0,0.0
11-23-2020,AL610091430,The Agape Home,MUSKEGON,AFC, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-23-2020,AH610236808,The Cove at Lake Woods,MUSKEGON,HFA, ,,0.0,,0.0,,1.0,,0.0
11-23-2020,AL610302645,Walker House AFC,MUSKEGON,AFC,NOT IN COMPLIANCE,,,,,,,,
