County,Provider Name,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,VLOOKUP,Change Score
Kane,WHITE OAKS SPRING STREET,2020-11-13,12,2,0.16666666666666666,1,1,HIGHLAND OAKS,86
Kankakee,APERION CARE BRADLEY,2020-11-13,6,1,0.16666666666666666,2,1,APERION CARE BRADLEY,100
Kankakee,BICKFORD SENIOR CENTER OF BOURBONNAIS,2020-11-13,6,1,0.16666666666666666,1,1,PRESENCE OUR LADY OF VICTORY,47
Kankakee,CITADEL CARE CENTER OF KANKAKEE,2020-11-13,5,0,0.0,1,1,CITADEL CARE CENTER-KANKAKEE,95
Kankakee,CITADEL OF KANKAKEE,2020-11-13,73,2,0.0273972602739726,1,1,CITADEL CARE CENTER-KANKAKEE,86
Kankakee,HARVEST VIEW SENIOR LIVING,2020-11-13,4,0,0.0,1,1,PRESENCE HERITAGE VILLAGE,45
Kankakee,HERITAGE VILLAGE,2020-11-13,7,0,0.0,2,1,PRESENCE HERITAGE VILLAGE,90
Kankakee,ILLINOIS VETERANS HOME MANTENO,2020-11-13,110,17,0.15454545454545454,2,1,MILLER HEALTH CARE CENTER,47
Kankakee,KANKAKEE SENIOR LIFE ASSISTED LIVING,2020-11-13,4,0,0.0,1,1,CITADEL CARE CENTER-KANKAKEE,48
Kankakee,KANKAKEE TERRACE,2020-11-13,5,0,0.0,1,1,CITADEL CARE CENTER-KANKAKEE,86
Kankakee,MOMENCE MEADOWS NURSING & REHABILITATION CENTER,2020-11-13,6,0,0.0,1,1,MOMENCE MEADOWS NURSING & REHAB,90
Kankakee,PRESENCE OUR LADY OF VICTORY,2020-11-13,32,0,0.0,1,1,PRESENCE OUR LADY OF VICTORY,100
Kankakee,PRESENCE OUR LADY OF VICTORY - ASCENSION LIVING,2020-11-13,4,1,0.25,1,1,PRESENCE OUR LADY OF VICTORY,90
Kankakee,RIVERSIDE MILLER REHABILITATION,2020-11-13,110,22,0.2,2,1,MILLER HEALTH CARE CENTER,46
Kankakee,RIVERSIDE SENIOR LIFE AT BOURBONNAIS,2020-11-13,8,0,0.0,1,1,PRESENCE OUR LADY OF VICTORY,44
Kankakee,SAMUEL H. SHAPIRO DEVELOPMENTAL CENTER,2020-11-13,232,1,0.004310344827586207,2,1,MILLER HEALTH CARE CENTER,86
Kendall,ASSOCIATION FOR INDIVIDUAL DEVELOPMENT (A.I.D),2020-11-13,4,3,0.75,1,1,HILLSIDE REHAB & CARE CENTER,33
Kendall,BICKFORD OF OSWEGO,2020-11-13,27,0,0.0,1,1,HILLSIDE REHAB & CARE CENTER,25
Kendall,HILLSIDE REHAB AND CARE,2020-11-13,8,2,0.25,1,1,HILLSIDE REHAB & CARE CENTER,86
Kendall,HILLSIDE REHAB AND CARE CENTER,2020-11-13,3,1,0.3333333333333333,1,1,HILLSIDE REHAB & CARE CENTER,95
Kendall,SYMPHONY AT THE TILLERS OF OSWEGO,2020-11-13,50,9,0.18,1,1,SYMPHONY AT THE TILLERS,95
Kendall,SYMPHONY AT THE TILLERS OF OSWEGO,2020-11-13,8,1,0.125,1,1,SYMPHONY AT THE TILLERS,95
Knox,COURTYARD ESTATES OF KNOXVILLE,2020-11-13,2,0,0.0,1,1,KNOX COUNTY NURSING HOME,46
Knox,HAWTHORNE TERRACE,2020-11-13,8,0,0.0,1,1,SERENITY OF LAKE STOREY,38
Knox,HEARTLAND HEALTH,2020-11-13,3,0,0.0,1,1,HEARTLAND OF GALESBURG,68
Knox,KENSINGTON NURSING HOME,2020-11-13,2,0,0.0,1,1,KNOX COUNTY NURSING HOME,72
Knox,KNOX COUNTY NURSING HOME,2020-11-13,38,2,0.05263157894736842,2,1,KNOX COUNTY NURSING HOME,100
Knox,MARIGOLD,2020-11-13,5,0,0.0,1,1,MARIGOLD REHABILITATION HCC,90
Knox,SEMINARY MANOR,2020-11-13,72,11,0.1527777777777778,1,1,SEMINARY MANOR,100
Knox,SERENITY OF GALESBURG,2020-11-13,10,0,0.0,1,1,SERENITY OF GALESBURG,100
Knox,SERENITY OF LAKE STOREY,2020-11-13,69,6,0.08695652173913042,1,1,SERENITY OF LAKE STOREY,100
LaSalle,APERION CARE MARSEILLES,2020-11-13,53,10,0.18867924528301888,2,1,APERION CARE MARSEILLES,100
LaSalle,HAWTHORNE INN ASSISTED LIVING,2020-11-13,3,0,0.0,1,1,OTTAWA PAVILION,36
LaSalle,HERITAGE HEALTH MENDOTA,2020-11-13,116,24,0.20689655172413796,1,1,HERITAGE HEALTH-MENDOTA,100
LaSalle,HERITAGE HEALTH PERU,2020-11-13,17,0,0.0,1,1,HERITAGE HEALTH-PERU,100
LaSalle,HERITAGE HEALTH STREATOR,2020-11-13,11,0,0.0,1,1,HERITAGE HEALTH-STREATOR,100
LaSalle,HERITAGE WOODS OF OTTAWA,2020-11-13,2,0,0.0,1,1,OTTAWA PAVILION,86
LaSalle,ILLINOIS VETERANS HOME - LASALLE,2020-11-13,172,9,0.05232558139534884,2,1,PLEASANT VIEW LUTHER HOME,48
LaSalle,LASALLE COUNTY NURSING HOME,2020-11-13,39,7,0.1794871794871795,1,1,LA SALLE COUNTY NURSING HOME,98
LaSalle,LIBERTY VILLAGE OF PERU - MANOR COURT,2020-11-13,139,16,0.11510791366906475,1,1,HERITAGE HEALTH-PERU,86
LaSalle,OTTAWA PAVILION,2020-11-13,12,0,0.0,1,1,OTTAWA PAVILION,100
LaSalle,PARKER NURSING AND REHABILITATION CENTER,2020-11-13,32,1,0.03125,1,1,PARKER NURSING & REHAB CENTER,84
LaSalle,STREATOR UNLIMITED,2020-11-13,2,0,0.0,1,1,HERITAGE HEALTH-STREATOR,59
LaSalle,STREATOR UNLIMITED INC.,2020-11-13,39,1,0.02564102564102564,1,1,HERITAGE HEALTH-STREATOR,54
Lake,ALDEN LONG GROVE,2020-11-13,80,21,0.2625,1,1,ALDEN LONG GROVE REHAB &HC CTR,90
Lake,ALDEN LONG GROVE REHAB & HEALTH,2020-11-13,9,0,0.0,1,1,AVANTARA LONG GROVE,86
Lake,ANTHOLOGY GRAYSLAKE,2020-11-13,4,0,0.0,1,1,AVANTARA LONG GROVE,53
Lake,APERION CARE HIGHWOOD,2020-11-13,98,13,0.1326530612244898,1,1,APERION CARE HIGHWOOD,100
Lake,APERION CARE HIGHWOOD,2020-11-13,2,0,0.0,1,1,APERION CARE HIGHWOOD,100
Lake,ARBORIA OF LONG GROVE,2020-11-13,7,0,0.0,2,1,AVANTARA LONG GROVE,70
Lake,AUBERGE AT HIGHLAND PARK,2020-11-13,13,0,0.0,1,1,PRAIRIEVIEW AT THE GARLANDS,51
Lake,AUBERGE AT LAKE ZURICH,2020-11-13,28,6,0.21428571428571427,1,1,LEXINGTON OF LAKE ZURICH,65
Lake,AUTUMN LEAVES OF GURNEE,2020-11-13,42,11,0.2619047619047619,1,1,"GROVE AT THE LAKE,THE",52
Lake,AVANTARA,2020-11-13,2,0,0.0,1,1,AVANTARA LONG GROVE,90
Lake,AVANTARA LONG GROVE,2020-11-13,228,32,0.14035087719298245,1,1,AVANTARA LONG GROVE,100
Lake,AZIRA PLACE OF LAKE ZURICH,2020-11-13,6,0,0.0,1,1,LAKE FOREST PLACE,86
Lake,AZPIRA PLACE OF LAKE ZURICH,2020-11-13,11,1,0.09090909090909093,1,1,LAKE FOREST PLACE,86
Lake,BALMORAL CARE CENTER,2020-11-13,16,2,0.125,1,1,WAUCONDA CARE,86
Lake,BAYSIDE TERRACE,2020-11-13,74,2,0.027027027027027032,1,1,THE TERRACE,74
Lake,"BAYSIDE TERRACE, LLC",2020-11-13,6,0,0.0,1,1,THE TERRACE,86
Lake,BELMONT VILLAGE OF BUFFALO GROVE,2020-11-13,66,19,0.2878787878787879,1,1,AVANTARA LONG GROVE,86
Lake,BROOKDALE - HAWTHORN LAKES,2020-11-13,10,0,0.0,1,1,"GROVE AT THE LAKE,THE",51
Lake,BROOKDALE VERNON HILLS,2020-11-13,23,3,0.13043478260869565,1,1,ROLLING HILLS MANOR,51
Lake,BROOKDALE- HAWTHORN LAKES,2020-11-13,20,0,0.0,1,1,"GROVE AT THE LAKE,THE",52
Lake,CAPTAIN JAMES A LOVELL FHCC CLC,2020-11-13,41,6,0.14634146341463414,2,1,AVANTARA LONG GROVE,48
Lake,CEDAR LAKE,2020-11-13,16,8,0.5,1,1,"GROVE AT THE LAKE,THE",86
Lake,CHARTER SENIOR LIVING LLC,2020-11-13,15,0,0.0,1,1,LIBERTYVILLE MANOR EXT CARE,55
Lake,CLARIDGE HEALTH CENTER,2020-11-13,63,18,0.2857142857142857,1,1,CLARIDGE HEALTHCARE CENTER,92
Lake,COTTAGES OF FOX LAKE,2020-11-13,2,0,0.0,1,1,THRIVE LAKE COUNTY,50
Lake,ELEVATE CARE RIVERWOODS,2020-11-13,64,12,0.1875,2,1,ELEVATE CARE RIVERWOODS,100
Lake,ELEVATE CARE WAUKEGAN,2020-11-13,74,13,0.17567567567567569,1,1,ELEVATE CARE WAUKEGAN,100
Lake,ELEVATE CARE WAUKEGAN,2020-11-13,8,0,0.0,1,1,ELEVATE CARE WAUKEGAN,100
Lake,GLENKIRK ACORN CILA,2020-11-13,7,1,0.14285714285714285,1,1,"VILLAGE AT VICTORY LAKES, THE",48
Lake,GLENKIRK WEST SHORE CILA,2020-11-13,5,0,0.0,1,1,WARREN BARR NORTH SHORE,52
Lake,GURNEE MEADOWS,2020-11-13,7,0,0.0,1,1,RADFORD GREEN,56
Lake,HERITAGE WOODS OF GURNEE,2020-11-13,6,0,0.0,2,1,RADFORD GREEN,49
Lake,HILLCREST RETIREMENT VILLAGE,2020-11-13,178,18,0.10112359550561796,1,1,HILLCREST RETIREMENT VILLAGE,100
Lake,KILEY DEVELOPMENT CENTER,2020-11-13,41,1,0.024390243902439025,2,1,CLARIDGE HEALTHCARE CENTER,52
Lake,LAKE BARRINGTON WOODS,2020-11-13,2,0,0.0,1,1,APERION CARE HIGHWOOD,59
Lake,LAKE FOREST PLACE - BALMORAL,2020-11-13,4,0,0.0,1,1,LAKE FOREST PLACE,90
Lake,LAMBS FARM,2020-11-13,15,0,0.0,1,1,ELEVATE CARE RIVERWOODS,45
Lake,LEXINGTON OF LAKE ZURICH,2020-11-13,50,12,0.24,1,1,LEXINGTON OF LAKE ZURICH,100
Lake,LIBERTYVILLE MANOR,2020-11-13,46,16,0.3478260869565217,1,1,LIBERTYVILLE MANOR EXT CARE,90
Lake,MANOR CARE,2020-11-13,6,0,0.0,1,1,APERION CARE HIGHWOOD,86
Lake,MANOR CARE OF LIBERTYVILLE,2020-11-13,45,6,0.13333333333333333,2,1,MANORCARE OF LIBERTYVILLE,98
Lake,MOUNT ST. JOSEPH,2020-11-13,22,1,0.045454545454545456,1,1,ALDEN LONG GROVE REHAB &HC CTR,40
Lake,MOUNT ST. JOSEPHS,2020-11-13,2,0,0.0,1,1,ALDEN LONG GROVE REHAB &HC CTR,38
Lake,OAK HILL SUPPORTIVE LIVING,2020-11-13,6,0,0.0,1,1,HILLCREST RETIREMENT VILLAGE,48
Lake,PAVILION OF WAUKEGAN,2020-11-13,3,0,0.0,1,1,PAVILION OF WAUKEGAN,100
Lake,PRARIEVIEW AT THE GARLANDS,2020-11-13,5,1,0.2,1,1,PRAIRIEVIEW AT THE GARLANDS,98
Lake,RADFORD GREEN AT SEDGEBROOK,2020-11-13,46,6,0.13043478260869565,1,1,RADFORD GREEN,90
Lake,RADFORD GREEN OF SEDGEBROOK,2020-11-13,2,0,0.0,1,1,RADFORD GREEN,90
Lake,RIVERSIDE FOUNDATION,2020-11-13,74,5,0.06756756756756757,1,1,THRIVE LAKE COUNTY,53
Lake,ROLLING HILLS MANOR,2020-11-13,12,1,0.08333333333333333,2,1,ROLLING HILLS MANOR,100
Lake,ROLLING HILLS PLACE,2020-11-13,7,1,0.14285714285714285,1,1,ROLLING HILLS MANOR,79
Lake,SEYMOUR TERRACE,2020-11-13,2,0,0.0,1,1,THE TERRACE,74
Lake,SHERIDAN AT GREEN OAKS,2020-11-13,24,2,0.08333333333333333,1,1,RADFORD GREEN,86
Lake,SPRING MEADOWS LIBERTYVILLE,2020-11-13,5,0,0.0,1,1,MANORCARE OF LIBERTYVILLE,62
Lake,STONEBRIDGE OF GURNEE,2020-11-13,4,0,0.0,1,1,RADFORD GREEN,49
Lake,SUNRISE OF BARRINGTON,2020-11-13,11,3,0.2727272727272727,2,1,LEXINGTON OF LAKE ZURICH,59
Lake,SUNRISE OF BUFFALO GROVE,2020-11-13,6,0,0.0,2,1,SYMPHONY OF BUFFALO GROVE,78
Lake,SUNRISE OF GURNEE,2020-11-13,3,0,0.0,1,1,RADFORD GREEN,47
Lake,SUNRISE OF HIGHLAND PARK,2020-11-13,5,0,0.0,1,1,ROLLING HILLS MANOR,45
Lake,SUNRISE SENIOR LIVING OF GURNEE,2020-11-13,2,0,0.0,1,1,PAVILION OF WAUKEGAN,86
Lake,SYMPHONY BUFFALO GROVE,2020-11-13,99,10,0.101010101010101,1,1,SYMPHONY OF BUFFALO GROVE,95
Lake,SYMPHONY OF BUFFALO GROVE,2020-11-13,3,0,0.0,1,1,SYMPHONY OF BUFFALO GROVE,100
Lake,TERRACE NURSING HOME,2020-11-13,49,12,0.24489795918367346,1,1,THE TERRACE,86
Lake,THE AUBERGE AT HIGHLAND PARK,2020-11-13,7,3,0.42857142857142855,1,1,THE TERRACE,86
Lake,THE GROVE AT THE LAKE,2020-11-13,4,0,0.0,1,1,"GROVE AT THE LAKE,THE",95
Lake,THE GROVE BY THE LAKE,2020-11-13,59,9,0.15254237288135594,1,1,"GROVE AT THE LAKE,THE",86
Lake,THE SOLANA DEER PARK,2020-11-13,25,6,0.24,2,1,THE TERRACE,86
Lake,THE VILLAGE AT VICTORY LAKES,2020-11-13,14,1,0.07142857142857142,1,1,"VILLAGE AT VICTORY LAKES, THE",95
Lake,THE VILLAGE AT VICTORY LAKES CONTINUING CARE CENTE,2020-11-13,4,0,0.0,1,1,APERION CARE HIGHWOOD,86
Lake,THE WELLSHIRE LINCOLNSHIRE,2020-11-13,23,3,0.13043478260869565,1,1,THE TERRACE,86
Lake,THRIVE OF LAKE COUNTY,2020-11-13,6,1,0.16666666666666666,1,1,THRIVE LAKE COUNTY,95
Lake,VICTORY CENTRE OF VERNON HILLS,2020-11-13,8,0,0.0,1,1,PAVILION OF WAUKEGAN,86
Lake,VICTORY CENTRE OF VERNON HILLS,2020-11-13,5,0,0.0,1,1,PAVILION OF WAUKEGAN,86
Lake,VICTORY LAKES CONTINUING CARE CENTER,2020-11-13,17,4,0.2352941176470588,2,1,APERION CARE HIGHWOOD,86
Lake,VILLAGE AT VICTORY LAKES,2020-11-13,2,0,0.0,1,1,"VILLAGE AT VICTORY LAKES, THE",95
Lake,WARREN BARR LINCOLNSHIRE,2020-11-13,56,5,0.08928571428571429,1,1,WARREN BARR LINCOLNSHIRE,100
Lake,WARREN BARR NORTH SHORE,2020-11-13,94,17,0.18085106382978725,1,1,WARREN BARR NORTH SHORE,100
Lake,WAUCONDA CARE,2020-11-13,70,16,0.22857142857142854,2,1,WAUCONDA CARE,100
Lake,WHITEHALL NORTH,2020-11-13,51,5,0.09803921568627452,1,1,"WHITEHALL NORTH, THE",95
Lake,WHITEHALL OF DEERFIELD,2020-11-13,67,3,0.04477611940298507,1,1,"WHITEHALL NORTH, THE",62
Lake,WINCHESTER HOUSE,2020-11-13,34,7,0.2058823529411765,1,1,HILLCREST RETIREMENT VILLAGE,45
Lawrence,APERION HEALTHCARE,2020-11-13,111,5,0.045045045045045036,1,1,APERION CARE BRIDGEPORT,65
Lawrence,UNITED METHODIST VILLAGE,2020-11-13,3,0,0.0,1,1,"UNITED METHODIST VILLAGE, NORTH CAMPUS",90
Lee,DIXON HEALTHC,2020-11-13,19,0,0.0,1,1,DIXON REHAB & HCC,67
Lee,FRANKLIN GROVE LIVING AND REHABILITATION,2020-11-13,7,0,0.0,1,1,FRANKLIN GROVE LIVING AND REHAB,87
Lee,JACK MABLEY DEVELOPMENTAL CENTER,2020-11-13,125,1,0.008,2,1,FRANKLIN GROVE LIVING AND REHAB,35
Livingston,EVENGLOW LODGE,2020-11-13,8,0,0.0,1,1,EVENGLOW LODGE,100
Livingston,GOOD SAMARITAN REHABILITATION/HEALTHCARE,2020-11-13,20,1,0.05,1,1,GOOD SAMARITAN - PONTIAC,86
Livingston,HERITAGE HEALTH - DWIGHT,2020-11-13,3,0,0.0,1,1,HERITAGE HEALTH-DWIGHT,96
Livingston,WM. W.FOX DEVELOPMENTAL CENTER,2020-11-13,14,0,0.0,1,1,EVENGLOW LODGE,39
Logan,CHRISTIAN NURSING HOME,2020-11-13,6,0,0.0,2,1,CHRISTIAN NURSING HOME,100
Logan,GENERATIONS AT LINCOLN,2020-11-13,3,0,0.0,1,1,GENERATIONS AT LINCOLN,100
Logan,ST. CLARAS MANOR,2020-11-13,3,0,0.0,1,1,ST CLARA'S REHAB & SENIOR CARE,86
Logan,VONDERLIETH LIVING CENTER,2020-11-13,12,1,0.08333333333333333,1,1,"H & J VONDERLIETH LVG CTR, THE",69
Macon,EAGLE RIDGE ASSISTED LIVING CENTER,2020-11-13,2,0,0.0,1,1,IMBODEN CREEK LIVING CENTER,63
Macon,EVERGREEN SENIOR LIVING,2020-11-13,28,1,0.03571428571428571,1,1,FAIR HAVENS SENIOR LIVING,71
Macon,FAIR HAVENS SENIOR LIVING FACILITY,2020-11-13,19,0,0.0,1,1,FAIR HAVENS SENIOR LIVING,95
Macon,FAIRHAVENS SENIOR LIVING,2020-11-13,95,21,0.22105263157894736,1,1,FAIR HAVENS SENIOR LIVING,98
Macon,IMBODEN CREEK,2020-11-13,106,3,0.02830188679245283,1,1,IMBODEN CREEK LIVING CENTER,90
Macon,LINCOLNSHIRE PLACE,2020-11-13,20,0,0.0,1,1,VILLA CLARA POST ACUTE,45
Macon,PRAIRIE CREEK VILLAGE,2020-11-13,27,0,0.0,3,1,PRAIRIE CREEK VILLAGE,100
Macon,PRIMROSE RETIREMENT COMMUNITY OF DECATUR,2020-11-13,2,0,0.0,1,1,DECATUR REHAB & HEALTH CARE CT,45
Macon,VILLA CLARA POST ACUTE,2020-11-13,100,12,0.12,1,1,VILLA CLARA POST ACUTE,100
Macoupin,CARLINVILLE HERITAGE HEALTH,2020-11-13,12,0,0.0,2,1,HERITAGE HEALTH-CARLINVILLE,95
Macoupin,CARLINVILLE REHABILITATION AND HEALTH CARE CENTER,2020-11-13,5,0,0.0,1,1,CARLINVILLE REHAB & HCC,86
Macoupin,GILLESPIE HERITAGE HEALTH,2020-11-13,23,3,0.13043478260869565,1,1,HERITAGE HEALTH-GILLESPIE,95
Macoupin,GREYKIN HOUSE,2020-11-13,7,0,0.0,1,1,HERITAGE HEALTH-CARLINVILLE,39
Macoupin,HALLMARK HEALTHCARE OF CARLINVILLE,2020-11-13,2,0,0.0,1,1,HALLMARK HC OF CARLINVILLE,89
Macoupin,HERITAGE HEALTH,2020-11-13,4,0,0.0,1,1,HERITAGE HEALTH-CARLINVILLE,90
Macoupin,HERITAGE HEALTH - STAUNTON,2020-11-13,4,0,0.0,1,1,HERITAGE HEALTH-STAUNTON,96
Macoupin,SUNRISE SKILLED NURSING FACILITY,2020-11-13,6,0,0.0,1,1,SUNRISE SKILLED NUR & REHAB,71
Macoupin,SUNSET SKILLED NURSING & REHAB,2020-11-13,10,0,0.0,1,1,SUNRISE SKILLED NUR & REHAB,88
Macoupin,VILLAGE OF MORSE FARMS,2020-11-13,5,0,0.0,1,1,CARLINVILLE REHAB & HCC,40
Madison,ALHAMBRA REHAB AND HEALTHCARE,2020-11-13,6,0,0.0,1,1,ALHAMBRA REHAB & HEALTHCARE,95
Madison,ALTON MEMORIAL REHAB AND THERAPY,2020-11-13,63,14,0.2222222222222222,1,1,ALTON MEMORIAL REHAB & THERAPY,95
Madison,ALTON MENTAL HEALTH CENTER,2020-11-13,55,0,0.0,1,1,FAITH CARE CENTER,86
Madison,BEVERLY FARM,2020-11-13,22,0,0.0,1,1,INTEGRITY HC OF WOOD RIVER,43
Madison,BEVERLY FARM FOUNDATION,2020-11-13,60,1,0.016666666666666666,1,1,INTEGRITY HC OF ALTON,45
Madison,CAMBRIDGE HOUSE OF MARYVILLE,2020-11-13,5,0,0.0,1,1,MANOR COURT OF MARYVILLE,69
Madison,CARE CENTER AT CENTER GROVE,2020-11-13,10,0,0.0,1,1,CARE CENTER AT CENTER GROVE,100
Madison,CEDARHURST OF BETHALTO,2020-11-13,11,0,0.0,2,1,INTEGRITY HC OF ALTON,53
Madison,CEDARHURST OF COLLINSVILLE,2020-11-13,15,1,0.06666666666666668,1,1,COLLINSVILLE REHAB & HEALTH CC,64
Madison,CEDARHURST OF EDWARDSVILLE,2020-11-13,2,0,0.0,1,1,MANOR COURT OF MARYVILLE,64
Madison,CEDARHURST OF GODFREY,2020-11-13,10,0,0.0,1,1,INTEGRITY HC OF GODFREY,65
Madison,CEDARHURST OF GRANITE CITY,2020-11-13,3,0,0.0,1,1,INTEGRITY HC OF ALTON,52
Madison,CEDARHURST OF HIGHLAND,2020-11-13,11,0,0.0,2,1,HIGHLAND HEALTH CARE CENTER,54
Madison,COLLINSVILLE REHABILITATION AND HEALTHCARE,2020-11-13,6,2,0.3333333333333333,1,1,ALHAMBRA REHAB & HEALTHCARE,86
Madison,EDEN VILLAGE CARE CENTER,2020-11-13,84,21,0.25,3,1,EDEN VILLAGE CARE CENTER,100
Madison,EDEN VILLAGE RETIREMENT COMMUNTIY,2020-11-13,5,0,0.0,1,1,EDEN VILLAGE CARE CENTER,67
Madison,EDWARDSVILLE CARE CENTER,2020-11-13,106,22,0.2075471698113208,2,1,EDEN VILLAGE CARE CENTER,79
Madison,ELMWOOD NURSING AND REHAB,2020-11-13,13,0,0.0,1,1,ELMWOOD NURSING & REHAB CENTER,86
Madison,EVERGREEN PLACE,2020-11-13,12,1,0.08333333333333333,1,1,EDEN VILLAGE CARE CENTER,51
Madison,FAITH COUNTRYSIDE,2020-11-13,3,0,0.0,1,1,FAITH CARE CENTER,59
Madison,FAITH COUTRYSIDE HOMES ASSISTED LIVING,2020-11-13,2,0,0.0,1,1,FAITH CARE CENTER,86
Madison,GRANITE NURSING AND REHABILITATION CENTER,2020-11-13,56,3,0.05357142857142857,2,1,GRANITE NURSING & REHABILITATION,95
Madison,HIGHLAND HEALTHCARE,2020-11-13,2,0,0.0,1,1,HIGHLAND HEALTH CARE CENTER,83
Madison,HITZ MEMORIAL HOME,2020-11-13,31,0,0.0,1,1,HITZ MEMORIAL HOME,100
Madison,INTEGRITY HEALTHCARE OF ALTON,2020-11-13,7,0,0.0,1,1,INTEGRITY HC OF ALTON,87
Madison,INTEGRITY HEALTHCARE OF GODFREY,2020-11-13,11,0,0.0,1,1,INTEGRITY HC OF GODFREY,88
Madison,INTEGRITY OF GODFREY,2020-11-13,61,8,0.13114754098360654,1,1,INTEGRITY HC OF GODFREY,95
Madison,LIBERTY VILLAGE,2020-11-13,42,0,0.0,1,1,EDEN VILLAGE CARE CENTER,86
Madison,LIBERTY VILLAGE OF MARYVILLE,2020-11-13,10,0,0.0,1,1,MANOR COURT OF MARYVILLE,64
Madison,MERIDIAN VILLAGE,2020-11-13,89,5,0.05617977528089888,1,1,MERIDIAN VILLAGE CARE CENTER,90
Madison,RIVERSIDE REHAB AND HEALTHCARE,2020-11-13,71,17,0.23943661971830985,2,1,RIVERSIDE REHAB & HEALTHCARE,95
Madison,STEARNS NURSING AND REHABILITATION CENTER,2020-11-13,111,20,0.18018018018018014,1,1,CARE CENTER AT CENTER GROVE,86
Madison,UNIVERSITY CARE CENTER,2020-11-13,122,6,0.049180327868852465,3,1,UNIVERSITY NSG & REHAB CENTER,83
Madison,VILLAS OF HOLLY BROOK BETHALTO,2020-11-13,2,0,0.0,1,1,MANOR COURT OF MARYVILLE,46
Madison,VILLAS OF HOLLY BROOK-BETHALTO,2020-11-13,6,0,0.0,1,1,MANOR COURT OF MARYVILLE,46
Marion,BRYAN MANOR,2020-11-13,7,0,0.0,1,1,CENTRALIA MANOR,62
Marion,CEDARHURST MEMORY CARE OF CENTRALIA,2020-11-13,5,0,0.0,1,1,CENTRALIA MANOR,86
Marion,CENTRALIA MANOR,2020-11-13,3,0,0.0,1,1,CENTRALIA MANOR,100
Marion,DOCTORS NURSING AND REHAB CENTER,2020-11-13,7,0,0.0,1,1,DOCTORS NURSING & REHAB CENTER,95
Marion,FIRESIDE HOUSE OF CENTRALIA,2020-11-13,5,0,0.0,1,1,FIRESIDE HOUSE OF CENTRALIA,100
Marion,HERITAGE WOODS OF CENTRALIA,2020-11-13,6,0,0.0,2,1,CENTRALIA MANOR,86
Marion,ODIN CARE CENTER,2020-11-13,115,14,0.1217391304347826,1,1,ODIN HEALTH CARE CENTER,95
Marion,TWIN WILLOWS NURSING CENTER,2020-11-13,6,0,0.0,1,1,TWIN WILLOWS NURSING CENTER,100
Mason,EMS HAVEN OF REST,2020-11-13,4,0,0.0,1,1,HAVANA HEALTH CARE CENTER,43
Mason,HAVANA HEALTH CARE,2020-11-13,2,0,0.0,1,1,HAVANA HEALTH CARE CENTER,95
Mason,MASON CITY AREA NURSING HOME,2020-11-13,95,12,0.1263157894736842,1,1,MASON CITY AREA NURSING HOME,100
McDonough,COUNTRYVIEW CARE CENTER OF MACOMB,2020-11-13,42,5,0.11904761904761905,1,1,COUNTRYVIEW CARE CENTER-MACOMB,95
McDonough,COURTYARD ESTATES,2020-11-13,3,0,0.0,1,1,COUNTRYVIEW CARE CENTER-MACOMB,47
McDonough,HEARTLAND HEALTH CARE CENTER,2020-11-13,48,15,0.3125,1,1,HEARTLAND OF MACOMB,61
McDonough,MOSAIC,2020-11-13,8,0,0.0,1,1,COUNTRYVIEW CARE CENTER-MACOMB,45
McDonough,THE ELMS NURSING HOME,2020-11-13,24,4,0.16666666666666666,1,1,"ELMS, THE",86
McDonough,THE LAMOINE ASSISTED LIVING & MEMORY CARE,2020-11-13,12,1,0.08333333333333333,1,1,"ELMS, THE",86
McDonough,WESLEY VILLAGE HEALTHCARE,2020-11-13,2,1,0.5,1,1,WESLEY VILLAGE,90
McHenry,ALDEN TERRACE OF MCHENRY,2020-11-13,91,13,0.14285714285714285,1,1,ALDEN TERRACE OF MCHENRY REHAB,95
McHenry,CROSS ROADS CARE CENTER,2020-11-13,71,13,0.18309859154929575,1,1,CROSSROADS CARE CTR WOODSTOCK,73
McHenry,CROSSROADS CARE CENTER,2020-11-13,2,0,0.0,1,1,MERCY HARVARD HOSPITAL CARE CENTER,86
McHenry,CRYSTAL PINES REHABILITATION & HLTH CARE FACILITY,2020-11-13,86,15,0.1744186046511628,1,1,CROSSROADS CARE CTR WOODSTOCK,86
McHenry,EASTGATE MANOR OF ALGONQUIN,2020-11-13,12,0,0.0,1,1,HEARTHSTONE MANOR,86
McHenry,FAIR OAKS HEALTH CARE CENTER,2020-11-13,15,3,0.2,1,1,FAIR OAKS HEALTH CARE CENTER,100
McHenry,FLORENCE NURSING HOME,2020-11-13,33,4,0.12121212121212123,2,1,FLORENCE NURSING HOME,100
McHenry,FOX POINT ASSISTED LIVING,2020-11-13,10,0,0.0,1,1,"SPRINGS AT CRYSTAL LAKE, THE",36
McHenry,FOX POINT MEMORY CARE,2020-11-13,5,0,0.0,1,1,MERCY HARVARD HOSPITAL CARE CENTER,86
McHenry,HEARTHSTONE MANOR,2020-11-13,69,7,0.10144927536231883,1,1,HEARTHSTONE MANOR,100
McHenry,HEARTHSTONE MANOR (2),2020-11-13,7,0,0.0,1,1,HEARTHSTONE MANOR,95
McHenry,HEARTHSTONE VILLAGE,2020-11-13,5,0,0.0,1,1,HEARTHSTONE MANOR,75
