reporting_date,County,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks
2020-11-27,Kane,Brighton Garden of St Charles,3,1,2020-11-27T00:00:00,Closed,0.3333333333333333,1
2020-11-27,Kane,MarkLund Hyde Center,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Highland Oaks,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,White Oaks at South Elgin,5,1,2020-11-27T00:00:00,Closed,0.2,1
2020-11-27,Kane,Bright Oaks of Aurora,17,4,2020-11-27T00:00:00,Closed,0.23529411764705882,1
2020-11-27,Kane,Dunham Rehabilitation Center,6,1,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,Kane,Aperion Care Elgin,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,White Oaks Spring Street,12,2,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,Kane,Alden Estates Courts of Huntley ,9,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,South Elgin Rehab,35,1,2020-11-27T00:00:00,Closed,0.02857142857142857,1
2020-11-27,Kane,Greenfields of Geneva,9,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Avantara Elgin,37,4,2020-11-27T00:00:00,Closed,0.10810810810810811,1
2020-11-27,Kane,The Grove Fox Valley,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Symphony of Orchard Valley,14,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,The Grove St. Charles ,7,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Alden Gardens of Waterford,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Aperion Care,29,5,2020-11-27T00:00:00,Closed,0.1724137931034483,1
2020-11-27,Kane,Jennings Terrace,28,1,2020-11-27T00:00:00,Open,0.03571428571428571,1
2020-11-27,Kane,Fox Knoll,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Bright Oaks,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Heritage Woods of South Elgin ,4,2,2020-11-27T00:00:00,Closed,0.5,1
2020-11-27,Kane,Heritage Wood and White Oaks of South Elgin,29,2,2020-11-27T00:00:00,Open,0.06896551724137931,1
2020-11-27,Kane,Dunham Rehab & Healthcare,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Brighton Gardens ,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Bickford of Aurora,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,South Elgin Rehab ,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,River View Rehab ,183,5,2020-11-27T00:00:00,Open,0.0273224043715847,1
2020-11-27,Kane,Alden of Waterford ,13,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Association for Individual Development - Violet,8,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kane,Northern Illinois Academy ,12,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Avantara of Elgin,62,11,2020-11-27T00:00:00,Open,0.1774193548387097,1
2020-11-27,Kane,Greenfields of Geneva,17,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Heritage Woods and White Oaks of Huntley,15,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,The Grove Fox Valley,93,10,2020-11-27T00:00:00,Open,0.10752688172043011,1
2020-11-27,Kane,Marklund Hyde Center,21,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Autumn Leaves of St. Charles,37,7,2020-11-27T00:00:00,Open,0.1891891891891892,1
2020-11-27,Kane,Heritage Woods of South Elgin ,7,1,2020-11-27T00:00:00,Closed,0.14285714285714285,1
2020-11-27,Kane,Alden Estates-Courts of Huntley ,14,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Citadel of Elgin,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Asbury Gardens ,34,2,2020-11-27T00:00:00,Open,0.058823529411764705,1
2020-11-27,Kane,Eden Supportive Living,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Heritage Woods of Batavia ,60,3,2020-11-27T00:00:00,Open,0.05,1
2020-11-27,Kane,Highland Oaks,62,10,2020-11-27T00:00:00,Open,0.16129032258064516,1
2020-11-27,Kane,Symphony Orchard Valley,13,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,The Grove St. Charles ,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,White Oaks at Spring Street ,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Fox Knoll,17,1,2020-11-27T00:00:00,Open,0.058823529411764705,1
2020-11-27,Kane,Vistas Fox Valley,15,1,2020-11-27T00:00:00,Open,0.06666666666666667,1
2020-11-27,Kane,Ekstam Assisted Living,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,The Sheridan at Tyler Creek,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Tower Hill Healthcare Center,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Dunham Rehab & Healthcare,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Bickford of St. Charles,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Batavia Rehab,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Bickford of Aurora,9,1,2020-11-27T00:00:00,Open,0.1111111111111111,1
2020-11-27,Kane,Alden Gardens of Waterford,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Fox River Rehabilitation and Healthcare Center,20,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Bria of Geneva,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Elmwood Terrace,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Bright Oaks of Aurora ,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Deer Path of Huntley,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,South Elgin Rehab,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Heritage Health ,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,River Glen of St. Charles ,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kane,Avantara of Aurora,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Samuel H. Shapiro Developmental Center,230,1,2020-11-27T00:00:00,Closed,0.004347826086956522,1
2020-11-27,Kankakee,Riverside Senior Life at Bourbonnais,8,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kankakee,Aperion Care Bradley,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kankakee,Riverside Miller Rehabilitation,88,22,2020-11-27T00:00:00,Closed,0.25,1
2020-11-27,Kankakee,Bickford Senior Center of Bourbonnais,6,1,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,Kankakee,Citadel Care Center of Kankakee,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kankakee,Illinois Veterans Home Manteno,63,16,2020-11-27T00:00:00,Closed,0.25396825396825395,1
2020-11-27,Kankakee,Presence Our Lady of Victory - Ascension Living,4,1,2020-11-27T00:00:00,Closed,0.25,1
2020-11-27,Kankakee,Kankakee terrace,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kankakee,Harvest View Senior Living,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kankakee,Heritage Village,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Kankakee,Citadel of Kankakee,73,2,2020-11-27T00:00:00,Open,0.0273972602739726,1
2020-11-27,Kankakee,Riverside Miller Rehabilitation,78,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Illinois Veterans Home Manteno,40,3,2020-11-27T00:00:00,Open,0.075,1
2020-11-27,Kankakee,Presence Our Lady of Victory,32,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Momence Meadows Nursing & Rehabilitation Center ,14,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Heritage Village,15,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Aperion Care Bradley,27,1,2020-11-27T00:00:00,Open,0.037037037037037035,1
2020-11-27,Kankakee,Kankakee Senior Life Assisted Living,24,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Samuel H. Shapiro Developmental Center,47,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kankakee,Heritage Woods of Manteno,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Kendall,Association for Individual Development (A.I.D),4,3,2020-11-27T00:00:00,Closed,0.75,1
2020-11-27,Kendall,Symphony At The Tillers of Oswego,50,9,2020-11-27T00:00:00,Closed,0.18,1
2020-11-27,Kendall,Hillside Rehab and Care,8,2,2020-11-27T00:00:00,Closed,0.25,1
2020-11-27,Kendall,Symphony at the Tillers of Oswego,11,1,2020-11-27T00:00:00,Open,0.09090909090909091,1
2020-11-27,Kendall,Hillside Rehab and Care Center,5,1,2020-11-27T00:00:00,Open,0.2,1
2020-11-27,Kendall,Bickford of oswego,43,3,2020-11-27T00:00:00,Open,0.06976744186046512,1
2020-11-27,Kendall,The Reserve of Oswego,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Knox,Knox County Nursing Home,30,2,2020-11-27T00:00:00,Closed,0.06666666666666667,1
2020-11-27,Knox,Seminary Manor,106,17,2020-11-27T00:00:00,Open,0.16037735849056603,1
2020-11-27,Knox,Serenity of Lake Storey,69,6,2020-11-27T00:00:00,Open,0.08695652173913043,1
2020-11-27,Knox,Serenity of Galesburg,11,1,2020-11-27T00:00:00,Open,0.09090909090909091,1
2020-11-27,Knox,Hawthorne Terrace,13,1,2020-11-27T00:00:00,Open,0.07692307692307693,1
2020-11-27,Knox,Marigold,45,7,2020-11-27T00:00:00,Open,0.15555555555555556,1
2020-11-27,Knox,Courtyard Estates of Knoxville,4,1,2020-11-27T00:00:00,Open,0.25,1
2020-11-27,Knox,Heartland Health,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Knox,Kensington Nursing Home,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Knox,Knox County Nursing Home,25,4,2020-11-27T00:00:00,Open,0.16,1
2020-11-27,Knox,Hawthorne Inn,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,The Grove By the Lake,59,9,2020-11-27T00:00:00,Closed,0.15254237288135594,1
2020-11-27,Lake,Cedar Lake,16,8,2020-11-27T00:00:00,Closed,0.5,1
2020-11-27,Lake,Winchester House,34,7,2020-11-27T00:00:00,Closed,0.20588235294117646,1
2020-11-27,Lake,Wauconda Care,65,16,2020-11-27T00:00:00,Closed,0.24615384615384617,1
2020-11-27,Lake,Brookdale - Hawthorn Lakes,10,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Kiley Development Center,29,1,2020-11-27T00:00:00,Closed,0.034482758620689655,1
2020-11-27,Lake,Whitehall of Deerfield,67,3,2020-11-27T00:00:00,Closed,0.04477611940298507,1
2020-11-27,Lake,Lexington of Lake Zurich,50,12,2020-11-27T00:00:00,Closed,0.24,1
2020-11-27,Lake,Brookdale Vernon Hills,23,3,2020-11-27T00:00:00,Closed,0.13043478260869565,1
2020-11-27,Lake,Radford Green at Sedgebrook,46,6,2020-11-27T00:00:00,Closed,0.13043478260869565,1
2020-11-27,Lake,Belmont Village of Buffalo Grove,66,19,2020-11-27T00:00:00,Closed,0.2878787878787879,1
2020-11-27,Lake,Terrace Nursing Home,49,12,2020-11-27T00:00:00,Closed,0.24489795918367346,1
2020-11-27,Lake,Elevate Care Waukegan,74,13,2020-11-27T00:00:00,Closed,0.17567567567567569,1
2020-11-27,Lake,Sunrise Senior Living of Gurnee,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Elevate Care Riverwoods,59,12,2020-11-27T00:00:00,Closed,0.2033898305084746,1
2020-11-27,Lake,Claridge Health Center,63,18,2020-11-27T00:00:00,Closed,0.2857142857142857,1
2020-11-27,Lake,Rolling Hills Manor,7,1,2020-11-27T00:00:00,Closed,0.14285714285714285,1
2020-11-27,Lake,Warren Barr North Shore,94,18,2020-11-27T00:00:00,Open,0.19148936170212766,1
2020-11-27,Lake,The Auberge At Highland Park,7,3,2020-11-27T00:00:00,Closed,0.42857142857142855,1
2020-11-27,Lake,Sheridan at Green Oaks,24,2,2020-11-27T00:00:00,Closed,0.08333333333333333,1
2020-11-27,Lake,Victory Lakes Continuing Care Center,15,4,2020-11-27T00:00:00,Closed,0.26666666666666666,1
2020-11-27,Lake,Balmoral Care Center,16,2,2020-11-27T00:00:00,Closed,0.125,1
2020-11-27,Lake,The Village at Victory Lakes,14,1,2020-11-27T00:00:00,Closed,0.07142857142857142,1
2020-11-27,Lake,Pavilion of Waukegan,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Azpira Place of Lake Zurich,11,1,2020-11-27T00:00:00,Closed,0.09090909090909091,1
2020-11-27,Lake,Warren Barr Lincolnshire,57,5,2020-11-27T00:00:00,Closed,0.08771929824561403,1
2020-11-27,Lake,Riverside Foundation,74,5,2020-11-27T00:00:00,Closed,0.06756756756756757,1
2020-11-27,Lake,Symphony Buffalo Grove,99,10,2020-11-27T00:00:00,Open,0.10101010101010101,1
2020-11-27,Lake,Avantara Long Grove,228,32,2020-11-27T00:00:00,Closed,0.14035087719298245,1
2020-11-27,Lake,Aperion Care Highwood,98,13,2020-11-27T00:00:00,Closed,0.1326530612244898,1
2020-11-27,Lake,Bayside Terrace,74,2,2020-11-27T00:00:00,Closed,0.02702702702702703,1
2020-11-27,Lake,Victory Centre of  Vernon Hills,8,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Alden Long Grove,80,21,2020-11-27T00:00:00,Closed,0.2625,1
2020-11-27,Lake,The Wellshire Lincolnshire,23,3,2020-11-27T00:00:00,Closed,0.13043478260869565,1
2020-11-27,Lake,Libertyville Manor,46,16,2020-11-27T00:00:00,Closed,0.34782608695652173,1
2020-11-27,Lake,The Solana Deer Park,17,5,2020-11-27T00:00:00,Closed,0.29411764705882354,1
2020-11-27,Lake,Rolling Hills Place,7,1,2020-11-27T00:00:00,Closed,0.14285714285714285,1
2020-11-27,Lake,Captain James A Lovell FHCC CLC,37,6,2020-11-27T00:00:00,Closed,0.16216216216216217,1
2020-11-27,Lake,Autumn Leaves of Gurnee,42,11,2020-11-27T00:00:00,Closed,0.2619047619047619,1
2020-11-27,Lake,Spring Meadows Libertyville,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Auberge at Lake Zurich,28,6,2020-11-27T00:00:00,Closed,0.21428571428571427,1
2020-11-27,Lake,Prarieview at the Garlands,5,1,2020-11-27T00:00:00,Closed,0.2,1
2020-11-27,Lake,Arboria of Long Grove,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Hillcrest Retirement Village,178,19,2020-11-27T00:00:00,Open,0.10674157303370786,1
2020-11-27,Lake,Manor Care of Libertyville,39,5,2020-11-27T00:00:00,Closed,0.1282051282051282,1
2020-11-27,Lake,Sunrise of Buffalo Grove,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Sunrise of Barrington,9,3,2020-11-27T00:00:00,Closed,0.3333333333333333,1
2020-11-27,Lake,Anthology Grayslake,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Heritage Woods of Gurnee,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Mount St. Joseph,22,1,2020-11-27T00:00:00,Closed,0.045454545454545456,1
2020-11-27,Lake,Glenkirk Acorn CILA,7,1,2020-11-27T00:00:00,Closed,0.14285714285714285,1
2020-11-27,Lake,Auberge at Highland Park,13,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Stonebridge of Gurnee,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Rolling Hills Manor,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,The Village at Victory Lakes Continuing Care Cente,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Seymour Terrace ,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Heritage Woods of Gurnee,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Whitehall North,51,5,2020-11-27T00:00:00,Open,0.09803921568627451,1
2020-11-27,Lake,Captain James A Lovell FHCC CLC,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Manor Care of Libertyville,6,1,2020-11-27T00:00:00,Closed,0.16666666666666666,1
2020-11-27,Lake,Sunrise of Barrington,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Kiley Development Center,40,1,2020-11-27T00:00:00,Open,0.025,1
2020-11-27,Lake,APERION CARE HIGHWOOD,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Lake Forest Place - Balmoral,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Gurnee Meadows,7,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,Lake Barrington Woods,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lake,The Grove at the Lake,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Symphony of Buffalo Grove,12,2,2020-11-27T00:00:00,Open,0.16666666666666666,1
2020-11-27,Lake,Lambs Farm Facilities/Nielsen House,19,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Rolling Hills Manor,105,16,2020-11-27T00:00:00,Open,0.1523809523809524,1
2020-11-27,Lake,ELEVATE CARE WAUKEGAN,16,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Sunrise of Highland Park,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Cottages of Fox Lake,31,2,2020-11-27T00:00:00,Open,0.06451612903225806,1
2020-11-27,Lake,Brookdale- Hawthorn Lakes,22,1,2020-11-27T00:00:00,Open,0.045454545454545456,1
2020-11-27,Lake,Arboria of Long Grove,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Thrive of Lake County,13,1,2020-11-27T00:00:00,Open,0.07692307692307693,1
2020-11-27,Lake,Wauconda Care,11,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Victory Centre of Vernon Hills,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,"Bayside Terrace, LLC",8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Mount St. Josephs,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Azira Place of Lake Zurich,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,The Solana Deer Park,27,1,2020-11-27T00:00:00,Open,0.037037037037037035,1
2020-11-27,Lake,Radford Green of Sedgebrook,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Glenkirk West Shore CILA,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Village at Victory Lakes,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Sunrise of Buffalo Grove,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Charter Senior Living LLC,20,7,2020-11-27T00:00:00,Open,0.35,1
2020-11-27,Lake,Oak Hill Supportive Living ,9,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Victory Lakes Continuing Care Center,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Sunrise of Gurnee,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Avantara,4,1,2020-11-27T00:00:00,Open,0.25,1
2020-11-27,Lake,Manor Care,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Alden Long Grove Rehab & Health,9,3,2020-11-27T00:00:00,Open,0.3333333333333333,1
2020-11-27,Lake,Elevate Care Riverwoods,8,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Warren Barr Lincolnshire,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Aperion Care Highwood,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Prairieview at the Garlands,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Belmont Village of Buffalo Grove,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,VA James Lovell CLC GHH Bldg 201,6,1,2020-11-27T00:00:00,Open,0.16666666666666666,1
2020-11-27,Lake,VA James Lovell CLC GHH Bldg 206,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Springs of Vernon Hills Alzheimers Special Care,35,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Sheridan at Green Oaks Senior Living ,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Lexington Of Lake Zurich,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Bickford of Gurnee,13,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Terrace Nursing Home,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Claridge Heathcare Center,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Lake Barrington Woods ,5,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lake,Keshet House,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,LaSalle,Aperion Care Marseilles,42,10,2020-11-27T00:00:00,Closed,0.23809523809523808,1
2020-11-27,LaSalle,Ottawa Pavilion,12,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,LaSalle,Heritage Health Mendota,116,24,2020-11-27T00:00:00,Closed,0.20689655172413793,1
2020-11-27,LaSalle,Illinois Veterans Home - LaSalle,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,LaSalle,Streator Unlimited Inc.,36,1,2020-11-27T00:00:00,Closed,0.027777777777777776,1
2020-11-27,LaSalle,LaSalle County Nursing Home,39,7,2020-11-27T00:00:00,Closed,0.1794871794871795,1
2020-11-27,LaSalle,Parker Nursing and Rehabilitation Center,32,1,2020-11-27T00:00:00,Closed,0.03125,1
2020-11-27,LaSalle,Hawthorne Inn Assisted Living,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,LaSalle,Heritage Health Peru,17,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,LaSalle,Liberty Village of Peru - Manor Court,139,21,2020-11-27T00:00:00,Open,0.1510791366906475,1
2020-11-27,LaSalle,Heritage Woods of Ottawa,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,LaSalle,Heritage Health Streator,12,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,LaSalle,Illinois Veterans Home - LaSalle,200,27,2020-11-27T00:00:00,Open,0.135,1
2020-11-27,LaSalle,Streator Unlimited,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,LaSalle,Aperion Care Marseilles,25,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,LaSalle,Liberty Village of Peru-Hawthorne Inn,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Lawrence,Aperion HealthCare,111,5,2020-11-27T00:00:00,Open,0.04504504504504504,1
2020-11-27,Lawrence,United Methodist Village,6,1,2020-11-27T00:00:00,Open,0.16666666666666666,1
2020-11-27,Lee,Jack Mabley Developmental Center,84,1,2020-11-27T00:00:00,Closed,0.011904761904761904,1
2020-11-27,Lee,Jack Mabley Developmental Center,41,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Lee,Dixon Healthc,40,5,2020-11-27T00:00:00,Open,0.125,1
2020-11-27,Lee,Franklin Grove Living and Rehabilitation,27,2,2020-11-27T00:00:00,Open,0.07407407407407407,1
2020-11-27,Lee,Heritage Square,12,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,Evenglow Lodge,38,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,Good Samaritan Rehabilitation/Healthcare,20,1,2020-11-27T00:00:00,Open,0.05,1
2020-11-27,Livingston,Heritage Health - Dwight,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,Heritage Woods,4,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,Fairview Haven,14,1,2020-11-27T00:00:00,Open,0.07142857142857142,1
2020-11-27,Livingston,Wm. W.Fox Developmental Center,14,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,Heritage Health - Dwight,7,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,Accolade Healthcare of Pontiac,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Livingston,THE POINTE of Pontiac,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Logan,Christian Nursing Home,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Logan,Christian Nursing Home,3,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Logan,Generations at Lincoln,6,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Logan,St. Claras Manor,3,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Logan,Vonderlieth Living Center,12,1,2020-11-27T00:00:00,Open,0.08333333333333333,1
2020-11-27,Logan,Christian Nursing Home,25,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Macon,Fairhavens Senior Living,95,21,2020-11-27T00:00:00,Closed,0.22105263157894736,1
2020-11-27,Macon,Villa Clara Post Acute,117,14,2020-11-27T00:00:00,Open,0.11965811965811966,1
2020-11-27,Macon,Prairie Creek Village,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macon,Eagle Ridge Assisted Living Center,2,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macon,Prairie Creek Village,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macon,Primrose Retirement Community of Decatur,2,0,2020-11-27T00:00:00,Open,0.0,1
2020-11-27,Macon,Imboden Creek,133,7,2020-11-27T00:00:00,Open,0.05263157894736842,1
2020-11-27,Macon,Evergreen Senior Living,33,3,2020-11-27T00:00:00,Open,0.09090909090909091,1
2020-11-27,Macon,Fair Havens Senior Living Facility,41,1,2020-11-27T00:00:00,Open,0.024390243902439025,1
2020-11-27,Macon,Lincolnshire Place,29,4,2020-11-27T00:00:00,Open,0.13793103448275862,1
2020-11-27,Macon,Prairie Creek Village,56,4,2020-11-27T00:00:00,Open,0.07142857142857142,1
2020-11-27,Macoupin,Heritage Health ,4,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macoupin,Sunset Skilled Nursing & Rehab,10,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macoupin,Carlinville Rehabilitation and Health Care Center,5,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macoupin,Gillespie Heritage Health,27,3,2020-11-27T00:00:00,Closed,0.1111111111111111,1
2020-11-27,Macoupin,Sunrise Skilled Nursing Facility,14,0,2020-11-27T00:00:00,Closed,0.0,1
2020-11-27,Macoupin,Carlinville Heritage Health,3,0,2020-11-27T00:00:00,Open,0.0,1
